"PROCESSING_CODE","POS_DATA","Transaction.Amount","Merchant.Category.Code","Response.Code","POS.Entry.Mode"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",1000,4814,116,"???"
0,"1.00E+11",1036.37,4814,116,"???"
0,"1.00E+11",31,4121,0,"???"
0,"1.00E+11",83,4121,0,"???"
0,"1.00E+11",135,4121,0,"???"
0,"1.00E+11",100,4814,0,"???"
0,"1.00E+11",1676.68,4814,116,"???"
0,"1.00E+11",598.16,4814,116,"???"
0,"1.00E+11",5,4814,0,"???"
0,"1.00E+11",5,4814,0,"???"
0,"1.00E+11",199,7829,0,"???"
0,"1.00E+11",1320,4814,0,"???"
0,"1.00E+11",830,4814,0,"???"
0,"1.00E+11",577.13,4814,100,"???"
0,"1.00E+11",800,5968,100,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",2454,4814,100,"???"
0,"1.00E+11",58,4900,0,"???"
0,"1.00E+11",650,5968,0,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",650,5968,0,"???"
0,"1.00E+11",2000,4814,100,"???"
0,"1.00E+11",2000,4814,100,"???"
0,"1.00E+11",100,4814,0,"???"
0,"1.00E+11",2.25,5968,100,"???"
0,"1.00E+11",2.25,5968,100,"???"
0,"1.00E+11",8.99,5968,100,"???"
0,"1.00E+11",8.99,5968,100,"???"
0,"1.00E+11",4.99,5734,0,"???"
0,"1.00E+11",2132.26,4816,100,"???"
0,"1.00E+11",503,4121,100,"???"
0,"1.00E+11",503,4121,100,"???"
0,"1.00E+11",503,4121,100,"???"
0,"1.00E+11",441,4814,0,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",944,4814,116,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",199,7829,0,"???"
0,"1.00E+11",199,7829,0,"???"
0,"1.00E+11",29.95,5967,100,"???"
0,"1.00E+11",500,4814,0,"???"
0,"1.00E+11",293.82,4814,100,"???"
0,"1.00E+11",1081.01,6300,100,"???"
0,"1.00E+11",588.57,4814,0,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",100,4814,100,"???"
0,"1.00E+11",1000,4814,116,"???"
0,"1.00E+11",1000,4814,0,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",500,4814,0,"???"
0,"1.00E+11",1000,4814,0,"???"
0,"1.00E+11",1000,4899,0,"???"
0,"1.00E+11",100,4814,0,"???"
0,"1.00E+11",1000,4814,0,"???"
0,"1.00E+11",1000,4814,0,"???"
0,"1.00E+11",1820.29,6300,116,"???"
0,"1.00E+11",656,6300,0,"???"
0,"1.00E+11",9444,6300,116,"???"
0,"1.00E+11",1000,4814,116,"???"
0,"1.00E+11",500,5968,116,"???"
0,"1.00E+11",500,4814,0,"???"
0,"1.00E+11",1000,4814,0,"???"
0,"1.00E+11",1000,4814,116,"???"
0,"1.00E+11",1115.1,4814,100,"???"
0,"1.00E+11",800,5968,0,"???"
0,"1.00E+11",611,4814,100,"???"
0,"1.00E+11",199,7829,0,"???"
0,"1.00E+11",4847,6300,0,"???"
0,"1.00E+11",572.55,4814,0,"???"
0,"1.00E+11",460,4121,0,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",1295.64,4814,100,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",650,5968,0,"???"
0,"1.00E+11",650,5968,0,"???"
0,"1.00E+11",4517.04,4816,100,"???"
0,"1.00E+11",500,5968,0,"???"
0,"1.00E+11",492.06,4814,116,"???"
0,"1.00E+11",500,5968,116,"???"
0,"1.00E+11",2941,6300,116,"???"
0,"1.00E+11",41667,6300,0,"???"
0,"1.00E+11",650,5968,100,"???"
0,"1.00E+11",169,4899,0,"???"
0,"1.00E+11",706.82,4816,100,"???"
0,"1.00E+11",650,5968,0,"???"
0,"1.00E+11",1000,4814,0,"???"
0,"1.00E+11",5922,6300,0,"???"
0,"1.00E+11",50,4899,0,"???"
0,"1.00E+11",100,4814,0,"???"
0,"1.00E+11",3319.9,4814,0,"???"
0,"1.00E+11",91.27,4814,0,"???"
0,"1.00E+11",995.82,7372,0,"???"
0,"1.00E+11",1000,4814,0,"???"
0,"1.00E+11",354,5399,0,"???"
0,"1.00E+11",800,5968,0,"???"
0,"1.00E+11",505.46,4814,100,"???"
0,"1.00E+11",500,4814,0,"???"
0,"1.00E+11",500,5968,0,"???"
0,"1.00E+11",470.82,4814,0,"???"
0,"1.00E+11",122,4121,0,"???"
0,"1.00E+11",127,4121,0,"???"
0,"1.00E+11",200,4814,0,"???"
0,"1.00E+11",1000,4814,0,"???"
0,"1.00E+11",2000,4814,100,"???"
0,"1.00E+11",940,4814,0,"???"
0,"1.00E+11",1000,4814,0,"???"
0,"1.00E+11",199,7829,0,"???"
0,"1.00E+11",500,5968,0,"???"
0,"1.00E+11",500,4814,100,"???"
0,"1.00E+11",2000,4814,0,"???"
0,"1.00E+11",1407.16,4814,100,"???"
0,"1.00E+11",1000,4814,116,"???"
0,"1.00E+11",1835,4121,0,"???"
0,"1.00E+11",1000,4814,0,"???"
0,"1.00E+11",797.68,5734,0,"???"
0,"1.00E+11",500,5968,100,"???"
0,"1.00E+11",500,4814,0,"???"
0,"1.00E+11",100,4814,0,"???"
0,"1.00E+11",1000,4814,0,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",797.68,5734,0,"???"
0,"1.00E+11",500,4814,100,"???"
0,"1.00E+11",500,5968,0,"???"
0,"1.00E+11",149,5815,0,"???"
0,"1.00E+11",354,5045,0,"???"
0,"1.00E+11",2000,4814,100,"???"
0,"1.00E+11",800,5968,0,"???"
0,"1.00E+11",500,4814,0,"???"
0,"1.00E+11",764.86,4814,116,"???"
0,"1.00E+11",500,4814,0,"???"
0,"1.00E+11",2.99,4899,0,"???"
0,"1.00E+11",29,5734,0,"???"
0,"1.00E+11",290,4814,100,"???"
0,"1.00E+11",824.82,4816,100,"???"
0,"1.00E+11",2948.82,5045,0,"???"
0,"1.00E+11",650,5968,0,"???"
0,"1.00E+11",800,5968,0,"???"
0,"1.00E+11",500,5968,0,"???"
0,"1.00E+11",100,4814,0,"???"
0,"1.00E+11",2524.14,6300,0,"???"
0,"1.00E+11",500,5968,0,"???"
0,"1.00E+11",349,4814,0,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",29,5815,100,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",169,4899,0,"???"
0,"1.00E+11",1296.33,4814,0,"???"
0,"1.00E+11",3040,4814,100,"???"
0,"1.00E+11",500,4814,100,"???"
0,"1.00E+11",650,5968,0,"???"
0,"1.00E+11",2000,4814,0,"???"
0,"1.00E+11",1000,4814,0,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",5,4814,0,"???"
0,"1.00E+11",500,5968,0,"???"
0,"1.00E+11",797.68,5734,100,"???"
0,"1.00E+11",797.68,5734,100,"???"
0,"1.00E+11",2000,4814,100,"???"
0,"1.00E+11",200,4814,0,"???"
0,"1.00E+11",99,4899,0,"???"
0,"1.00E+11",1000,4814,0,"???"
0,"1.00E+11",169,4899,0,"???"
0,"1.00E+11",2000,4814,100,"???"
0,"1.00E+11",2239.64,4814,100,"???"
0,"1.00E+11",380,4121,0,"???"
0,"1.00E+11",1000,4814,0,"???"
0,"1.00E+11",146,4121,0,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",169,4899,0,"???"
0,"1.00E+11",143,4121,0,"???"
0,"1.00E+11",171,4121,0,"???"
0,"1.00E+11",1000,4814,116,"???"
0,"1.00E+11",160,4814,0,"???"
0,"1.00E+11",1000,4814,0,"???"
0,"1.00E+11",1532.82,4814,100,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",500,4814,0,"???"
0,"1.00E+11",500,4899,0,"???"
0,"1.00E+11",500,4899,0,"???"
0,"1.00E+11",5000,6300,100,"???"
0,"1.00E+11",1000,4814,0,"???"
0,"1.00E+11",800,5968,0,"???"
0,"1.00E+11",1343,6300,0,"???"
0,"1.00E+11",800,5968,0,"???"
0,"1.00E+11",650,5968,0,"???"
0,"1.00E+11",800,5968,0,"???"
0,"1.00E+11",100,4814,100,"???"
0,"1.00E+11",118.51,4814,100,"???"
0,"1.00E+11",800,5968,0,"???"
0,"1.00E+11",500,5968,0,"???"
0,"1.00E+11",7903.64,4814,116,"???"
0,"1.00E+11",1030.8,4814,100,"???"
0,"1.00E+11",1652,5968,0,"???"
0,"1.00E+11",1652,5968,0,"???"
0,"1.00E+11",2948.82,5045,0,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",1754,4814,100,"???"
0,"1.00E+11",100,8299,0,"???"
0,"1.00E+11",2000,4814,100,"???"
0,"1.00E+11",14,5734,100,"???"
0,"1.00E+11",14,5734,100,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",349,4814,0,"???"
0,"1.00E+11",588,4814,116,"???"
0,"1.00E+11",199,7829,0,"???"
0,"1.00E+11",99,4899,0,"???"
0,"1.00E+11",2000,4814,100,"???"
0,"1.00E+11",300,4814,100,"???"
0,"1.00E+11",650,5968,100,"???"
0,"1.00E+11",1000,4814,0,"???"
0,"1.00E+11",1000,4814,116,"???"
0,"1.00E+11",588.62,4814,100,"???"
0,"1.00E+11",42,5964,0,"???"
0,"1.00E+11",1000,4814,0,"???"
0,"1.00E+11",976.74,4814,100,"???"
0,"1.00E+11",500,4814,0,"???"
0,"1.00E+11",1582.8,4814,100,"???"
0,"1.00E+11",650,5968,0,"???"
0,"1.00E+11",1652,5968,0,"???"
0,"1.00E+11",500,4899,0,"???"
0,"1.00E+11",132,4121,0,"???"
0,"1.00E+11",43,4121,0,"???"
0,"1.00E+11",44,4121,0,"???"
0,"1.00E+11",8.99,5815,0,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",200,4814,0,"???"
0,"1.00E+11",100,4814,0,"???"
0,"1.00E+11",588.82,4814,0,"???"
0,"1.00E+11",5936.87,4816,100,"???"
0,"1.00E+11",650,5968,0,"???"
0,"1.00E+11",1349,7399,0,"???"
0,"1.00E+11",797.68,5734,100,"???"
0,"1.00E+11",797.68,5734,100,"???"
0,"1.00E+11",588.82,4814,100,"???"
0,"1.00E+11",2000,4814,0,"???"
0,"1.00E+11",1000,4899,0,"???"
0,"1.00E+11",200,4814,0,"???"
0,"1.00E+11",500,4814,100,"???"
0,"1.00E+11",500,4814,0,"???"
0,"1.00E+11",100,4814,0,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",15950.87,4814,100,"???"
0,"1.00E+11",3000,4814,100,"???"
0,"1.00E+11",2000,4814,100,"???"
0,"1.00E+11",5000,4814,100,"???"
0,"1.00E+11",3000,4814,100,"???"
0,"1.00E+11",15950.87,4814,100,"???"
0,"1.00E+11",1000,4899,0,"???"
0,"1.00E+11",1000,4814,0,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",2394.22,5734,0,"???"
0,"1.00E+11",29.95,5967,0,"???"
0,"1.00E+11",150,4121,0,"???"
0,"1.00E+11",50,4899,0,"???"
0,"1.00E+11",100,4814,0,"???"
0,"1.00E+11",800,5968,0,"???"
0,"1.00E+11",1000,4899,0,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",1000,4814,0,"???"
0,"1.00E+11",50,4899,0,"???"
0,"1.00E+11",883.64,4814,116,"???"
0,"1.00E+11",200,4814,0,"???"
0,"1.00E+11",650,5968,0,"???"
0,"1.00E+11",49,3672,0,"???"
0,"1.00E+11",30.22,5967,100,"???"
0,"1.00E+11",300,4814,0,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",50,4899,0,"???"
0,"1.00E+11",650,5968,0,"???"
0,"1.00E+11",1000,4814,116,"???"
0,"1.00E+11",130,4899,0,"???"
0,"1.00E+11",500,4899,0,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",500,4814,0,"???"
0,"1.00E+11",1652,5968,116,"???"
0,"1.00E+11",912.48,7372,100,"???"
0,"1.00E+11",5,4814,0,"???"
0,"1.00E+11",797.68,5734,0,"???"
0,"1.00E+11",169,4899,0,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",169,4899,0,"???"
0,"1.00E+11",1652,5968,0,"???"
0,"1.00E+11",2097,8299,100,"???"
0,"1.00E+11",1000,4814,116,"???"
0,"1.00E+11",2440.24,5734,100,"???"
0,"1.00E+11",2440.24,5734,100,"???"
0,"1.00E+11",500,4814,0,"???"
0,"1.00E+11",100,4814,0,"???"
0,"1.00E+11",3910,4814,100,"???"
0,"1.00E+11",2083,6300,0,"???"
0,"1.00E+11",500,5968,0,"???"
0,"1.00E+11",19.95,4814,0,"???"
0,"1.00E+11",500,4814,116,"???"
0,"1.00E+11",500,4814,116,"???"
0,"1.00E+11",1196.52,5734,0,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",1081.36,4814,116,"???"
0,"1.00E+11",1539.81,4814,100,"???"
0,"1.00E+11",96,4121,0,"???"
0,"1.00E+11",579.54,4814,116,"???"
0,"1.00E+11",800,5968,0,"???"
0,"1.00E+11",1000,4814,0,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",1000,4814,100,"???"
0,"1.00E+11",1000,4814,0,"???"
3000,"1.00E+11",20.95,5965,0,"???"
0,"1.00E+11",1000,4814,0,"???"
0,"1.00E+11",89,4121,0,"???"
0,"1.00E+11",99,4121,0,"???"
0,"1.00E+11",199,7829,0,"???"
0,"1.00E+11",1652,5968,116,"???"
0,"1.00E+11",1604.41,4814,0,"???"
0,"1.00E+11",1000,4814,116,"???"
0,"1.00E+11",1888.15,5968,0,"???"
0,"1.00E+11",35.54,5992,0,"???"
0,"1.00E+11",3633.25,7011,116,"???"
0,"1.00E+11",3663.25,7011,116,"???"
0,"1.00E+11",1999,4121,100,"???"
0,"1.00E+11",1999,4121,100,"???"
0,"1.00E+11",1999,4121,100,"???"
0,"1.00E+11",2000,4814,100,"???"
0,"1.00E+11",599,4121,0,"???"
0,"1.00E+11",599,4121,0,"???"
0,"1.00E+11",800,5968,0,"???"
0,"1.00E+11",800,5968,0,"???"
920000,"1.00E+11",800,5968,116,"10"
920000,"1.00E+11",500,5968,0,"10"
920000,"1.00E+11",500,4814,100,"10"
920000,"1.00E+11",650,5968,0,"10"
920000,"1.00E+11",550,4814,0,"10"
920000,"1.00E+11",1000,4814,100,"10"
920000,"1.00E+11",650,5968,0,"10"
920000,"1.00E+11",1100,4814,100,"10"
920000,"1.00E+11",500,4899,0,"10"
920000,"1.00E+11",31,4121,0,"10"
920000,"1.00E+11",199,7829,0,"10"
920000,"1.00E+11",1000,4814,100,"10"
920000,"1.00E+11",999,4121,0,"10"
920000,"1.00E+11",750,4899,0,"10"
920000,"1.00E+11",750,4899,0,"10"
920000,"1.00E+11",100,4814,0,"10"
920000,"1.00E+11",500,5968,0,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",650,5968,0,"10"
920000,"1.00E+11",50,4899,0,"10"
920000,"1.00E+11",2478.17,4814,0,"10"
920000,"1.00E+11",800,5968,101,"10"
920000,"1.00E+11",12781.25,6300,0,"10"
920000,"1.00E+11",400,4814,116,"10"
920000,"1.00E+11",5,4814,0,"10"
920000,"1.00E+11",199,7829,0,"10"
920000,"1.00E+11",650,5968,0,"10"
920000,"1.00E+11",2000,4899,0,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",1750,4814,100,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",1.99,7278,0,"12"
920000,"1.00E+11",500,4814,0,"10"
920000,"1.00E+11",50,4899,0,"10"
920000,"1.00E+11",1000,4814,100,"10"
920000,"1.00E+11",1000,4814,100,"10"
920000,"1.00E+11",650,5968,0,"10"
920000,"1.00E+11",500,5968,100,"10"
920000,"1.00E+11",5,4814,100,"10"
920000,"1.00E+11",500,4814,0,"10"
920000,"1.00E+11",500,5968,0,"10"
920000,"1.00E+11",3208.82,4814,100,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",50,4899,0,"10"
920000,"1.00E+11",650,5968,100,"10"
920000,"1.00E+11",2000,4814,100,"10"
920000,"1.00E+11",500,5968,0,"10"
920000,"1.00E+11",50,4899,0,"10"
920000,"1.00E+11",270,4814,0,"10"
920000,"1.00E+11",199,7829,0,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",100,4814,0,"10"
920000,"1.00E+11",500,5968,0,"10"
920000,"1.00E+11",500,4814,0,"10"
920000,"1.00E+11",1000,4814,116,"10"
920000,"1.00E+11",2000,4814,100,"10"
920000,"1.00E+11",999,4899,0,"10"
920000,"1.00E+11",850,4814,100,"10"
920000,"1.00E+11",5550,4814,116,"10"
920000,"1.00E+11",5,4814,0,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",800,5968,0,"10"
920000,"1.00E+11",1604.41,4814,100,"10"
920000,"1.00E+11",9626.46,4814,0,"10"
920000,"1.00E+11",2000,4814,100,"10"
920000,"1.00E+11",899,4814,100,"10"
920000,"1.00E+11",5,4814,0,"10"
920000,"1.00E+11",650,5968,0,"10"
920000,"1.00E+11",150,4814,100,"10"
920000,"1.00E+11",100,4814,100,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",200,4814,100,"10"
920000,"1.00E+11",650,5968,116,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",1000,4814,116,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",169,4899,0,"10"
920000,"1.00E+11",100,4814,0,"10"
920000,"1.00E+11",100,4814,0,"10"
920000,"1.00E+11",650,5968,0,"10"
920000,"1.00E+11",1000,4814,100,"10"
920000,"1.00E+11",800,5968,0,"10"
920000,"1.00E+11",650,5968,0,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",169,4899,100,"10"
920000,"1.00E+11",1000,4814,116,"10"
920000,"1.00E+11",773,4900,116,"10"
920000,"1.00E+11",2305,4900,116,"10"
920000,"1.00E+11",800,5968,0,"10"
920000,"1.00E+11",100,4814,0,"10"
920000,"1.00E+11",5,4814,0,"10"
920000,"1.00E+11",500,5968,116,"10"
920000,"1.00E+11",2000,4814,116,"10"
920000,"1.00E+11",1000,4814,100,"10"
920000,"1.00E+11",148,4121,0,"10"
920000,"1.00E+11",199,7829,0,"10"
920000,"1.00E+11",1550,4814,0,"10"
920000,"1.00E+11",650,5968,0,"10"
920000,"1.00E+11",1000,4814,116,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",300,4814,0,"10"
920000,"1.00E+11",1000,4814,100,"10"
920000,"1.00E+11",200,4814,0,"10"
920000,"1.00E+11",800,5968,0,"10"
920000,"1.00E+11",1000,4899,0,"10"
920000,"1.00E+11",1000,4814,100,"10"
920000,"1.00E+11",100,4814,0,"10"
920000,"1.00E+11",1000,4814,116,"10"
920000,"1.00E+11",1000,4814,116,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",5,4814,0,"10"
920000,"1.00E+11",5,4814,0,"10"
920000,"1.00E+11",5,4814,0,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",1000,4814,116,"10"
920000,"1.00E+11",1319,6300,0,"10"
920000,"1.00E+11",4599,5734,100,"10"
920000,"1.00E+11",500,5968,0,"10"
920000,"1.00E+11",800,5968,100,"10"
920000,"1.00E+11",500,5968,0,"10"
920000,"1.00E+11",841,4121,0,"10"
920000,"1.00E+11",999,4121,0,"10"
920000,"1.00E+11",200,4814,0,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",650,5968,100,"10"
920000,"1.00E+11",199,7829,0,"10"
920000,"1.00E+11",500,5968,0,"10"
920000,"1.00E+11",650,5968,0,"10"
920000,"1.00E+11",50,4899,0,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",2000,4814,100,"10"
920000,"1.00E+11",50,4814,0,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",1999,4121,0,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",500,5968,0,"10"
920000,"1.00E+11",99,5733,0,"10"
920000,"1.00E+11",78.7,7399,100,"12"
920000,"1.00E+11",130,4899,100,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",800,5968,100,"10"
920000,"1.00E+11",2000,4814,100,"10"
920000,"1.00E+11",650,5968,0,"10"
920000,"1.00E+11",2000,4814,100,"10"
920000,"1.00E+11",3000,4814,100,"10"
920000,"1.00E+11",5000,4814,100,"10"
920000,"1.00E+11",22295.17,4814,100,"10"
920000,"1.00E+11",1000,4814,100,"10"
920000,"1.00E+11",3000,4814,100,"10"
920000,"1.00E+11",800,5968,0,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",800,5968,0,"10"
920000,"1.00E+11",1000,6300,0,"10"
920000,"1.00E+11",169,4899,0,"10"
920000,"1.00E+11",343.38,7399,100,"12"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",2000,4814,0,"10"
920000,"1.00E+11",2000,4814,0,"10"
920000,"1.00E+11",800,5968,0,"10"
920000,"1.00E+11",3183.82,4814,0,"10"
920000,"1.00E+11",650,5968,0,"10"
920000,"1.00E+11",800,5968,0,"10"
920000,"1.00E+11",800,5968,0,"10"
920000,"1.00E+11",650,5968,0,"10"
920000,"1.00E+11",500,4814,116,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",650,5968,0,"10"
920000,"1.00E+11",500,4814,0,"10"
920000,"1.00E+11",199,7829,0,"10"
920000,"1.00E+11",500,4814,0,"10"
920000,"1.00E+11",999,4121,0,"10"
920000,"1.00E+11",800,5968,0,"10"
920000,"1.00E+11",300,4814,100,"10"
920000,"1.00E+11",800,5968,0,"10"
920000,"1.00E+11",1000,4814,0,"10"
920000,"1.00E+11",7590,4900,0,"10"
920000,"1.00E+11",500,4814,0,"10"
920000,"1.00E+11",100,4814,100,"10"
920000,"1.00E+11",800,5968,0,"10"
920000,"1.00E+11",1000,4814,0,"10"
0,"1.00E+11",150,7011,0,"12"
0,"1.00E+11",510.76,8220,0,"12"
0,"1.00E+11",13.2,7011,0,"12"
3000,"1.00E+11",31,4121,100,"12"
0,"1.00E+11",0.48,8099,100,"12"
0,"1.00E+11",0.16,8099,100,"12"
3000,"1.00E+11",1797.27,7011,0,"12"
0,"1.00E+11",12100,7011,0,"12"
0,"1.00E+11",500,8299,0,"12"
0,"1.00E+11",302,7011,0,"12"
0,"1.00E+11",157,7011,0,"12"
0,"1.00E+11",723,7011,0,"12"
0,"1.00E+11",53032,3026,0,"12"
0,"1.00E+11",16268,3020,0,"12"
0,"1.00E+11",36603,3020,0,"12"
0,"1.00E+11",28760,3020,0,"12"
0,"1.00E+11",22694,3020,0,"12"
0,"1.00E+11",20790,3020,0,"12"
0,"1.00E+11",28760,3020,116,"12"
0,"1.00E+11",4067,3020,0,"12"
920000,"1.00E+11",1.94,5968,100,"10"
920000,"1.00E+11",1799,5968,0,"10"
920000,"1.00E+11",12.99,5968,100,"10"
920000,"1.00E+11",12.99,5968,0,"10"
920000,"1.00E+11",29,7333,116,"10"
920000,"1.00E+11",169,7333,0,"10"
920000,"1.00E+11",12.99,5968,0,"10"
920000,"1.00E+11",126.76,7311,0,"10"
920000,"1.00E+11",650,4899,0,"10"
920000,"1.00E+11",14.16,8699,116,"10"
920000,"1.00E+11",29,7333,100,"10"
920000,"1.00E+11",12.99,5968,100,"10"
920000,"1.00E+11",4.99,5968,0,"10"
920000,"1.00E+11",500,4899,100,"10"
920000,"1.00E+11",500,4899,100,"10"
920000,"1.00E+11",29,7333,100,"10"
920000,"1.00E+11",800,4899,0,"10"
920000,"1.00E+11",4390,5968,0,"10"
920000,"1.00E+11",1.59,5968,0,"10"
920000,"1.00E+11",1,5968,0,"10"
920000,"1.00E+11",59.99,7997,0,"10"
920000,"1.00E+11",59.99,7997,505,"10"
920000,"1.00E+11",12.99,5968,100,"10"
920000,"1.00E+11",12.99,5968,100,"10"
920000,"1.00E+11",49,7333,0,"10"
920000,"1.00E+11",14,5968,100,"10"
920000,"1.00E+11",800,4899,0,"10"
920000,"1.00E+11",16.38,5968,0,"10"
920000,"1.00E+11",99,7333,0,"10"
920000,"1.00E+11",12.99,5968,100,"10"
920000,"1.00E+11",12.99,5734,116,"10"
920000,"1.00E+11",16.28,5967,0,"12"
920000,"1.00E+11",343.2,7399,0,"10"
920000,"1.00E+11",13.66,5968,111,"10"
920000,"1.00E+11",49,7333,100,"10"
920000,"1.00E+11",1,5968,111,"10"
920000,"1.00E+11",4.99,5968,111,"10"
920000,"1.00E+11",35.49,5734,116,"12"
920000,"1.00E+11",6.99,5192,100,"12"
920000,"1.00E+11",111.66,5734,0,"12"
920000,"1.00E+11",33.03,5734,0,"12"
920000,"1.00E+11",96.95,5734,100,"12"
4000,"1.01E+11",399,4814,0,"???"
4000,"1.01E+11",1400,5999,0,"???"
4000,"1.01E+11",66157,4900,0,"???"
4000,"1.01E+11",81,5812,0,"???"
4000,"1.01E+11",2000,4900,0,"???"
4000,"1.01E+11",15300,8299,116,"???"
4000,"1.01E+11",1599,4900,0,"???"
4000,"1.01E+11",90,4900,0,"???"
4000,"1.01E+11",206.42,5999,0,"???"
4000,"1.01E+11",1689.58,5699,0,"???"
4000,"1.01E+11",55365.01,5999,0,"???"
4000,"1.01E+11",338,5699,0,"???"
4000,"1.01E+11",5192,6300,0,"???"
4000,"1.01E+11",92.5,5812,0,"???"
4000,"1.01E+11",4871.99,5699,0,"???"
4000,"1.01E+11",3717,6300,0,"???"
4000,"1.01E+11",25567,4722,0,"???"
4000,"1.01E+11",3838,4900,0,"???"
4000,"1.01E+11",1344.75,5699,0,"???"
4000,"1.01E+11",3597,5999,0,"???"
4000,"1.01E+11",6862,4722,0,"???"
4000,"1.01E+11",7733,4900,0,"???"
4000,"1.01E+11",349,4814,0,"???"
4000,"1.01E+11",898.5,7999,116,"???"
4000,"1.01E+11",260,4900,0,"???"
4000,"1.01E+11",290,4900,0,"???"
4000,"1.01E+11",917.7,5699,0,"???"
4000,"1.01E+11",1619.73,5699,0,"???"
4000,"1.01E+11",249,7299,0,"???"
4000,"1.01E+11",1000,8999,101,"???"
4000,"1.01E+11",645,8999,101,"???"
4000,"1.01E+11",2000,8999,101,"???"
4000,"1.01E+11",2000,8999,101,"???"
4000,"1.01E+11",20212.4,9399,0,"???"
4000,"1.01E+11",349,4814,0,"???"
4000,"1.01E+11",349,4814,0,"???"
4000,"1.01E+11",5685,4722,0,"???"
4000,"1.01E+11",1272.55,8999,0,"???"
4000,"1.01E+11",26023,4900,0,"???"
4000,"1.01E+11",626,5812,0,"???"
4000,"1.01E+11",5000,8999,0,"???"
4000,"1.01E+11",4999,8999,0,"???"
4000,"1.01E+11",139.39,5999,0,"???"
4000,"1.01E+11",15,4900,0,"???"
4000,"1.01E+11",232.3,5999,0,"???"
4000,"1.01E+11",130,4900,0,"???"
4000,"1.01E+11",349,4814,0,"???"
4000,"1.01E+11",830.24,7999,0,"???"
4000,"1.01E+11",85.87,5999,0,"???"
